algorithm,pages,page_count,repetition,payload_characters,payload_bits,serialized_data_bits,codeword_bits,redundancy_bits,overhead_percentage,configured_error_probability_percent,effective_error_probability_percent,configured_average_flips,actual_flips,round_trip_nanoseconds,round_trip_milliseconds,recovered_message_matches,status
HAMMING,13-14,2,81,1161,9288,9440,14160,4720,50.0,0.1,0.09887005649717513,14,19,5262292,5.262292,True,HAMMING_CORRECTED
HAMMING,13-14,2,82,1161,9288,9440,14160,4720,50.0,0.1,0.09887005649717513,14,13,5118292,5.118292,True,HAMMING_CORRECTED
HAMMING,13-14,2,83,1161,9288,9440,14160,4720,50.0,0.1,0.09887005649717513,14,16,5132875,5.132875,True,HAMMING_CORRECTED
HAMMING,13-14,2,84,1161,9288,9440,14160,4720,50.0,0.1,0.09887005649717513,14,19,5146792,5.146792,True,HAMMING_CORRECTED
HAMMING,13-14,2,85,1161,9288,9440,14160,4720,50.0,0.1,0.09887005649717513,14,14,5315916,5.315916,True,HAMMING_CORRECTED
HAMMING,13-14,2,86,1161,9288,9440,14160,4720,50.0,0.1,0.09887005649717513,14,15,5364708,5.364708,True,HAMMING_CORRECTED
HAMMING,13-14,2,87,1161,9288,9440,14160,4720,50.0,0.1,0.09887005649717513,14,15,5111708,5.111708,True,HAMMING_CORRECTED
HAMMING,13-14,2,88,1161,9288,9440,14160,4720,50.0,0.1,0.09887005649717513,14,14,5086625,5.086625,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,89,1161,9288,9440,14160,4720,50.0,0.1,0.09887005649717513,14,19,5259917,5.259917,True,HAMMING_CORRECTED
HAMMING,13-14,2,90,1161,9288,9440,14160,4720,50.0,0.1,0.09887005649717513,14,18,5261583,5.261583,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,91,1161,9288,9440,14160,4720,50.0,0.1,0.09887005649717513,14,17,5180500,5.1805,True,HAMMING_CORRECTED
HAMMING,13-14,2,92,1161,9288,9440,14160,4720,50.0,0.1,0.09887005649717513,14,15,5171291,5.171291,True,HAMMING_CORRECTED
HAMMING,13-14,2,93,1161,9288,9440,14160,4720,50.0,0.1,0.09887005649717513,14,14,5289584,5.289584,True,HAMMING_CORRECTED
HAMMING,13-14,2,94,1161,9288,9440,14160,4720,50.0,0.1,0.09887005649717513,14,14,5048000,5.048,True,HAMMING_CORRECTED
HAMMING,13-14,2,95,1161,9288,9440,14160,4720,50.0,0.1,0.09887005649717513,14,12,5141041,5.141041,True,HAMMING_CORRECTED
HAMMING,13-14,2,96,1161,9288,9440,14160,4720,50.0,0.1,0.09887005649717513,14,13,5183417,5.183417,True,HAMMING_CORRECTED
HAMMING,13-14,2,97,1161,9288,9440,14160,4720,50.0,0.1,0.09887005649717513,14,10,5188875,5.188875,True,HAMMING_CORRECTED
HAMMING,13-14,2,98,1161,9288,9440,14160,4720,50.0,0.1,0.09887005649717513,14,16,5177916,5.177916,True,HAMMING_CORRECTED
HAMMING,13-14,2,99,1161,9288,9440,14160,4720,50.0,0.1,0.09887005649717513,14,18,5161250,5.16125,True,HAMMING_CORRECTED
HAMMING,13-14,2,100,1161,9288,9440,14160,4720,50.0,0.1,0.09887005649717513,14,16,5189416,5.189416,True,HAMMING_CORRECTED
HAMMING,13-14,2,1,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,163,5017792,5.017792,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,2,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,140,5069583,5.069583,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,3,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,148,5167750,5.16775,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,4,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,138,5148542,5.148542,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,5,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,146,5155625,5.155625,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,6,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,153,5137292,5.137292,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,7,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,133,5197917,5.197917,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,8,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,127,5154875,5.154875,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,9,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,131,5176125,5.176125,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,10,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,142,5214875,5.214875,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,11,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,148,5134792,5.134792,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,12,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,152,5172625,5.172625,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,13,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,123,5228250,5.22825,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,14,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,126,5183791,5.183791,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,15,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,150,5112167,5.112167,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,16,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,168,5115834,5.115834,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,17,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,157,5215291,5.215291,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,18,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,141,5163916,5.163916,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,19,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,155,5107667,5.107667,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,20,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,137,5190208,5.190208,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,21,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,126,5241167,5.241167,False,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,22,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,146,5072875,5.072875,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,23,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,148,5070542,5.070542,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,24,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,151,5071917,5.071917,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,25,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,137,5156584,5.156584,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,26,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,147,5225500,5.2255,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,27,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,152,5143250,5.14325,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,28,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,134,5217542,5.217542,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,29,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,134,5197083,5.197083,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,30,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,167,5201042,5.201042,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,31,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,136,5176292,5.176292,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,32,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,144,5208667,5.208667,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,33,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,136,5253625,5.253625,False,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,34,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,127,5209000,5.209,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,35,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,146,5155959,5.155959,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,36,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,145,5137750,5.13775,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,37,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,145,5172125,5.172125,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,38,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,152,5166584,5.166584,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,39,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,150,5206083,5.206083,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,40,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,139,5135417,5.135417,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,41,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,149,5201542,5.201542,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,42,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,134,5076875,5.076875,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,43,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,160,5159042,5.159042,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,44,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,137,5131834,5.131834,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,45,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,170,5164208,5.164208,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,46,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,129,5196500,5.1965,False,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,47,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,143,5082250,5.08225,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,48,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,136,5184333,5.184333,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,49,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,172,5197167,5.197167,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,50,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,146,5224750,5.22475,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,51,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,140,5159709,5.159709,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,52,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,143,5223208,5.223208,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,53,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,139,5087583,5.087583,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,54,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,134,5168292,5.168292,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,55,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,152,5188750,5.18875,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,56,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,148,5192709,5.192709,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,57,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,148,5163958,5.163958,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,58,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,160,5126167,5.126167,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,59,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,140,5116083,5.116083,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,60,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,139,5276708,5.276708,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,61,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,152,5151834,5.151834,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,62,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,160,5137500,5.1375,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,63,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,148,5121959,5.121959,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,64,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,119,5191917,5.191917,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,65,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,135,5179834,5.179834,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,66,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,160,5130333,5.130333,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,67,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,149,5182375,5.182375,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,68,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,143,5291875,5.291875,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,69,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,125,5186333,5.186333,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,70,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,141,5092750,5.09275,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,71,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,145,5155833,5.155833,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,72,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,156,5087500,5.0875,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,73,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,152,5168458,5.168458,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,74,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,153,5134291,5.134291,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,75,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,145,5217916,5.217916,True,HAMMING_CORRECTED
HAMMING,13-14,2,76,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,142,5234375,5.234375,False,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,77,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,160,5180750,5.18075,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,78,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,138,5027667,5.027667,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,79,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,147,5120334,5.120334,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,80,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,144,5100541,5.100541,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,81,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,129,5139125,5.139125,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,82,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,137,5102084,5.102084,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,83,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,149,5194167,5.194167,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,84,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,164,5146458,5.146458,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,85,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,153,5061958,5.061958,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,86,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,149,5177875,5.177875,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,87,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,131,5192583,5.192583,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,88,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,137,5184666,5.184666,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,89,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,149,5236500,5.2365,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,90,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,156,5214167,5.214167,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,91,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,133,5156459,5.156459,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,92,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,128,5150250,5.15025,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,93,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,164,5141792,5.141792,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,94,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,117,5194416,5.194416,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,95,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,139,5228708,5.228708,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,96,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,132,5245334,5.245334,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,97,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,127,5164417,5.164417,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,98,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,140,5167458,5.167458,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,99,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,115,5234584,5.234584,,HAMMING_RECOVERY_FAILED
HAMMING,13-14,2,100,1161,9288,9440,14160,4720,50.0,1.0,1.002824858757062,142,141,5167417,5.167417,,HAMMING_RECOVERY_FAILED
HAMMING,13-15,3,1,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6565875,6.565875,True,CLEAN
HAMMING,13-15,3,2,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6609625,6.609625,True,CLEAN
HAMMING,13-15,3,3,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6519250,6.51925,True,CLEAN
HAMMING,13-15,3,4,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6547834,6.547834,True,CLEAN
HAMMING,13-15,3,5,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6541083,6.541083,True,CLEAN
HAMMING,13-15,3,6,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6522125,6.522125,True,CLEAN
HAMMING,13-15,3,7,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6508542,6.508542,True,CLEAN
HAMMING,13-15,3,8,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6522292,6.522292,True,CLEAN
HAMMING,13-15,3,9,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6542125,6.542125,True,CLEAN
HAMMING,13-15,3,10,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6488750,6.48875,True,CLEAN
HAMMING,13-15,3,11,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6531625,6.531625,True,CLEAN
HAMMING,13-15,3,12,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6502750,6.50275,True,CLEAN
HAMMING,13-15,3,13,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6503084,6.503084,True,CLEAN
HAMMING,13-15,3,14,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6488167,6.488167,True,CLEAN
HAMMING,13-15,3,15,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6584750,6.58475,True,CLEAN
HAMMING,13-15,3,16,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6477833,6.477833,True,CLEAN
HAMMING,13-15,3,17,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6563500,6.5635,True,CLEAN
HAMMING,13-15,3,18,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6587666,6.587666,True,CLEAN
HAMMING,13-15,3,19,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6526709,6.526709,True,CLEAN
HAMMING,13-15,3,20,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6506792,6.506792,True,CLEAN
HAMMING,13-15,3,21,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6489542,6.489542,True,CLEAN
HAMMING,13-15,3,22,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6542959,6.542959,True,CLEAN
HAMMING,13-15,3,23,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6515417,6.515417,True,CLEAN
HAMMING,13-15,3,24,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6543500,6.5435,True,CLEAN
HAMMING,13-15,3,25,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6572708,6.572708,True,CLEAN
HAMMING,13-15,3,26,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6562833,6.562833,True,CLEAN
HAMMING,13-15,3,27,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6607875,6.607875,True,CLEAN
HAMMING,13-15,3,28,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6589709,6.589709,True,CLEAN
HAMMING,13-15,3,29,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6591500,6.5915,True,CLEAN
HAMMING,13-15,3,30,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6552584,6.552584,True,CLEAN
HAMMING,13-15,3,31,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6484708,6.484708,True,CLEAN
HAMMING,13-15,3,32,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6531042,6.531042,True,CLEAN
HAMMING,13-15,3,33,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6520084,6.520084,True,CLEAN
HAMMING,13-15,3,34,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6531916,6.531916,True,CLEAN
HAMMING,13-15,3,35,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6567292,6.567292,True,CLEAN
HAMMING,13-15,3,36,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6543000,6.543,True,CLEAN
HAMMING,13-15,3,37,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6593042,6.593042,True,CLEAN
HAMMING,13-15,3,38,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6611875,6.611875,True,CLEAN
HAMMING,13-15,3,39,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6580458,6.580458,True,CLEAN
HAMMING,13-15,3,40,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6652250,6.65225,True,CLEAN
HAMMING,13-15,3,41,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6600958,6.600958,True,CLEAN
HAMMING,13-15,3,42,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6600667,6.600667,True,CLEAN
HAMMING,13-15,3,43,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6587208,6.587208,True,CLEAN
HAMMING,13-15,3,44,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6551166,6.551166,True,CLEAN
HAMMING,13-15,3,45,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6624000,6.624,True,CLEAN
HAMMING,13-15,3,46,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6599041,6.599041,True,CLEAN
HAMMING,13-15,3,47,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6607958,6.607958,True,CLEAN
HAMMING,13-15,3,48,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6617917,6.617917,True,CLEAN
HAMMING,13-15,3,49,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6578416,6.578416,True,CLEAN
HAMMING,13-15,3,50,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6633625,6.633625,True,CLEAN
HAMMING,13-15,3,51,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6624875,6.624875,True,CLEAN
HAMMING,13-15,3,52,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6647500,6.6475,True,CLEAN
HAMMING,13-15,3,53,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6568458,6.568458,True,CLEAN
HAMMING,13-15,3,54,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6626709,6.626709,True,CLEAN
HAMMING,13-15,3,55,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6600750,6.60075,True,CLEAN
HAMMING,13-15,3,56,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6565125,6.565125,True,CLEAN
HAMMING,13-15,3,57,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6602000,6.602,True,CLEAN
HAMMING,13-15,3,58,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6618000,6.618,True,CLEAN
HAMMING,13-15,3,59,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6558083,6.558083,True,CLEAN
HAMMING,13-15,3,60,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6716459,6.716459,True,CLEAN
HAMMING,13-15,3,61,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6734541,6.734541,True,CLEAN
HAMMING,13-15,3,62,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6662625,6.662625,True,CLEAN
HAMMING,13-15,3,63,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6772208,6.772208,True,CLEAN
HAMMING,13-15,3,64,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6821959,6.821959,True,CLEAN
HAMMING,13-15,3,65,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6717958,6.717958,True,CLEAN
HAMMING,13-15,3,66,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6599542,6.599542,True,CLEAN
HAMMING,13-15,3,67,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6608666,6.608666,True,CLEAN
HAMMING,13-15,3,68,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6584459,6.584459,True,CLEAN
HAMMING,13-15,3,69,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6550500,6.5505,True,CLEAN
HAMMING,13-15,3,70,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6553375,6.553375,True,CLEAN
HAMMING,13-15,3,71,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6430125,6.430125,True,CLEAN
HAMMING,13-15,3,72,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6681125,6.681125,True,CLEAN
HAMMING,13-15,3,73,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6633666,6.633666,True,CLEAN
HAMMING,13-15,3,74,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6591292,6.591292,True,CLEAN
HAMMING,13-15,3,75,1364,10912,11064,16596,5532,50.0,0.0,0.0,0,0,6633958,6.633958,True,CLEAN
